Date,close,high,low,open,volume
2019-08-19,360.6457824707031,362.6627453623523,358.6203625489266,362.0102091937212,473000
2019-08-20,354.4847412109375,358.82374072572645,353.8406620802345,358.82374072572645,401700
2019-08-21,356.7221374511719,360.1458908271295,356.0272124743094,358.30688709323454,351200
2019-08-22,355.08648681640625,359.256010165198,353.0780065301673,358.4763339459185,551900
2019-08-23,345.12872314453125,355.06097374380346,343.28126313555197,353.3406277973733,853300
2019-08-26,343.62030029296875,349.05253295289896,341.984705401069,348.883030266053,812300
2019-08-27,347.89154052734375,348.22203717015,343.44236622143256,344.6203246367933,1068800
2019-08-28,350.7135925292969,350.8237667026513,344.4000175590026,345.7729015539195,590700
2019-08-29,357.6627502441406,360.027149813321,353.38305305628217,355.08645938325486,699700
2019-08-30,358.1034240722656,360.8915803860922,356.72205732396446,360.1373270376414,466300
2019-09-03,352.3914794921875,356.7728413664822,349.7389206156444,356.7728413664822,540200
2019-09-04,355.05682373046875,357.64517351530435,352.0498780318166,355.603524540623,525000
2019-09-05,362.81329345703125,367.30661013907485,359.4902829509583,360.3359993960858,888800
2019-09-06,362.05303955078125,364.0178099699077,359.78930556448955,362.95000846039534,467200
2019-09-09,368.0497741699219,369.77533176485207,362.93285237858316,364.7267638586927,724700
2019-09-10,365.9056091308594,370.8345706165398,360.0113510852,369.03213450989233,734800
2019-09-11,369.74114990234375,370.8602296849717,362.0786064814654,366.70005378655,605100
2019-09-12,371.38128662109375,373.51688918935764,366.24728970478975,369.80948625917557,602200
2019-09-13,378.39459228515625,379.9578679397173,373.3631262684594,374.2856950931143,586500
2019-09-16,372.2013854980469,378.11274543006573,369.4165772159007,375.15707849874116,697400
2019-09-17,375.16558837890625,375.47312872141816,371.33005430133636,373.26064746951994,675300
2019-09-18,378.5653991699219,380.09449767548693,374.9519507894281,378.04429866650804,641700
2019-09-19,379.2659606933594,383.51153986578566,377.65998330621517,378.89861721952246,517700
2019-09-20,379.6161193847656,381.9567310673852,377.42071405374764,381.1281163661905,1228200
2019-09-23,381.16229248046875,382.7682434424888,376.08809954912596,376.66897709300747,647100
2019-09-24,377.6770324707031,384.38282963616916,375.1314109365315,383.63964412600853,765400
2019-09-25,380.2995910644531,380.6156560950931,373.5596163843428,377.5745599152618,597500
2019-09-26,380.9914855957031,382.0251099051837,377.7026525353199,379.89805815963814,516700
2019-09-27,381.10260009765625,383.99846397684024,376.67763729394255,383.1954752278271,539200
2019-09-30,380.6839599609375,383.5371216842318,380.1372332245774,382.77683470448716,362500
2019-10-01,370.47576904296875,383.2723081819632,370.1169763643912,380.67540832898743,597000
2019-10-02,359.0887756347656,366.7513193307142,356.62003241629236,366.04231068951606,743200
2019-10-03,358.4481201171875,360.15660243472274,351.2724995974136,357.8330915094713,505400
2019-10-04,365.1367492675781,365.35886025404614,358.0038322088382,359.76356645866946,349800
2019-10-07,361.4891357421875,364.9658764176572,359.87460791619725,362.8473756547031,566900
2019-10-08,352.9382629394531,359.00338008250475,351.73377983646105,358.2430929752679,498400
2019-10-09,356.36376953125,358.2089073577845,353.62163684281774,355.20198808447964,380800
2019-10-10,359.1059265136719,362.9500119852489,356.2783901745728,356.2783901745728,587400
2019-10-11,370.7406005859375,372.36365330089654,363.44537501692054,365.6151544948877,733500
2019-10-14,370.9200134277344,371.1677506412796,367.0076007372969,369.27988514687735,709800
2019-10-15,379.6674499511719,382.6829198534252,371.63756312308146,374.0038275462102,834700
2019-10-16,381.33319091796875,382.18743194873,379.33427003431143,380.1372586887764,482800
2019-10-17,384.9808349609375,388.1500620351124,383.5542409017607,384.3999312199029,544600
2019-10-18,380.1714172363281,384.5707531180307,379.7955491154287,383.32356857288227,527900
2019-10-21,387.5264892578125,388.1586454307227,381.87996781661286,381.89704325449713,568600
2019-10-22,384.68182373046875,388.90177646959927,383.554219323471,387.50935943102337,403100
2019-10-23,390.4393615722656,390.66147255864695,382.98182878832546,384.263190197083,374000
2019-10-24,388.3892822265625,392.5067308033046,385.869260420334,390.8836517718376,404600
2019-10-25,392.7799987792969,393.4634072164052,385.83504139341215,389.3630348018541,475400
2019-10-28,398.5546875,401.06615817990274,394.2066038442224,394.2066038442224,584100
2019-10-29,398.2130432128906,402.1681837654716,396.8804291526278,397.17941875819054,473700
2019-10-30,398.87939453125,399.40046915846557,393.48913455672283,397.56385576232975,323600
2019-10-31,394.4032287597656,398.8794449444436,391.2425254408987,396.55590750603704,429500
2019-11-01,400.7843322753906,402.8601320156208,398.34118902751743,398.383890657318,441500
2019-11-04,407.071533203125,407.30216892810546,403.97918441854443,405.6620405228357,544100
2019-11-05,412.12005615234375,414.2129571622642,406.4393583574615,407.07148839518544,716800
2019-11-06,418.1851806640625,419.92781367673723,412.6667645824867,414.23004033927174,792800
2019-11-07,418.71478271484375,423.1824726474687,418.1851574519951,420.45744170015786,756500
2019-11-08,418.7574462890625,420.23529250867216,414.870660417615,418.44993206220164,356200
2019-11-11,415.8360595703125,417.5616173202167,414.64012716595454,415.5028930062211,414100
2019-11-12,415.8360595703125,416.5450682591697,413.8029614482184,416.0154429136234,365300
