Date,close,high,low,open,volume
2019-08-19,51.5940055847168,51.742587841721765,51.15570067917768,51.23741950357201,10032800
2019-08-20,51.28199005126953,51.48257467620067,51.044264113900596,51.48257467620067,9743500
2019-08-21,51.794586181640625,51.98774026679002,51.53457433692016,51.97287920832992,10134200
2019-08-22,51.68315124511719,51.97287954077799,51.44542531873312,51.935738230056415,8972000
2019-08-23,50.13793182373047,51.6534367883256,49.796201145610986,51.125982545934654,15371900
2019-08-26,50.405364990234375,50.70995430048821,50.16763909816187,50.605949576946,7343900
2019-08-27,49.91505813598633,50.843675793418235,49.75162052142513,50.6133747602491,9490900
2019-08-28,50.27907943725586,50.501949963301,49.89277694898824,50.16764417423328,9647400
2019-08-29,50.83625793457031,51.01455098223834,50.5836709215263,50.73968371454884,9004100
2019-08-30,50.87339401245117,51.31912936999393,50.561374161121925,50.969968211771786,9180800
2019-09-03,50.93282699584961,51.02197634457101,50.24193512980012,50.43508921811321,9849700
2019-09-04,51.47513198852539,51.712857869745186,51.32654977036796,51.63113906671663,6959200
2019-09-05,52.20317840576172,52.411193564520325,51.7797288941404,51.88373363960293,9901500
2019-09-06,52.693485260009766,52.70834065000181,52.091742778256396,52.26260526841291,10418500
2019-09-09,53.1095085144043,53.540388541054575,52.73063652653941,52.86435771867801,12840200
2019-09-10,53.54037857055664,54.11983507263743,53.2060784863815,53.5923809318246,13810800
2019-09-11,53.43639373779297,54.11242468590463,53.1540959098106,54.067852836179625,10525700
2019-09-12,53.4735221862793,53.607243356930326,52.522612935076175,52.730628053291895,9100700
2019-09-13,53.96382141113281,54.02325429328967,53.53294151724304,53.68152372263517,7337200
2019-09-16,54.77360153198242,55.85079604506445,54.677021641514884,55.74679129212552,19830200
2019-09-17,54.35757064819336,55.0336071329697,53.9564070750019,54.84045304191456,14452200
2019-09-18,54.097564697265625,54.20899997994799,53.73354806381488,53.971274021881435,7292200
2019-09-19,53.73355484008789,54.37244449568022,53.62955007455748,54.209006816179674,8050200
2019-09-20,53.54782485961914,53.859839119063224,53.38438719957683,53.85240858874295,19736600
2019-09-23,53.5849609375,53.755829111159834,53.08722314354175,53.13179498543848,7495200
2019-09-24,52.84950256347656,53.39181792213009,52.611776602877455,53.34724040788189,13307100
2019-09-25,53.00550079345703,53.094650139150126,52.61176776868702,52.73063356294447,8035200
2019-09-26,52.723201751708984,53.005499504455905,52.50776175573124,52.90892529984501,8420200
2019-09-27,53.10208511352539,53.243231171230434,52.47062044737936,52.522622819761956,8224000
2019-09-30,52.45576858520508,53.07979709578338,52.43348266237498,52.9237899681388,9768900
2019-10-01,51.22255325317383,52.67863088509895,51.19284247261723,52.619197988319755,10279100
2019-10-02,49.88535690307617,50.95512091653041,49.7813521471547,50.7173949504479,14503700
2019-10-03,50.501953125,50.51680851601101,49.26131543183291,49.77391427312849,10788400
2019-10-04,51.23741912841797,51.31170742245973,50.38308957735381,50.59852959755841,10534800
2019-10-07,50.53165817260742,51.281982859764014,50.53165817260742,51.03682642715355,10993000
2019-10-08,49.55104446411133,50.4573763606516,49.5064726225875,50.17507858461175,9748700
2019-10-09,50.10078811645508,50.2939365332237,49.9224894224382,49.996783378861785,8580900
2019-10-10,50.70253372192383,50.78425254471917,50.05621366922432,50.093360649707094,7100100
2019-10-11,51.24484634399414,51.623718319454284,51.177982916197365,51.24484634399414,10101900
2019-10-14,51.3934211730957,51.53457288532513,50.95511064619889,50.96254117521964,6234600
2019-10-15,51.571720123291016,52.002600170699736,51.26713641242183,51.3042777261293,6645700
2019-10-16,50.687679290771484,51.65343845545317,50.672818231163426,51.41571251222637,9765800
2019-10-17,50.62080001831055,51.17054002728309,50.576228189100604,50.87338694210774,9757200
2019-10-18,50.227081298828125,50.6282448787835,50.227081298828125,50.42023539313998,13472700
2019-10-21,51.066558837890625,51.08884476276168,50.38309735861758,50.38309735861758,10199300
2019-10-22,51.326560974121094,51.82430442880767,50.999691358488604,51.09626557049745,9536000
2019-10-23,51.81687545776367,51.82430598747501,51.0962671072683,51.2299883029049,8641800
2019-10-24,51.326560974121094,52.03974444128893,51.274558603372746,51.972881011564866,9003600
2019-10-25,51.44542694091797,51.61629511269115,51.18541508633559,51.18541508633559,7607200
2019-10-28,50.99225997924805,51.75744013657968,50.947688138730314,51.60143302693439,11209600
2019-10-29,50.84367752075195,51.28198234939099,50.695095289815576,50.87339396693923,13894400
2019-10-30,50.308799743652344,50.791682141895905,49.97449392894525,50.791682141895905,12840600
2019-10-31,50.19736099243164,50.30879625627605,49.877916258921935,50.11564217680128,16169100
2019-11-01,51.70542907714844,51.7128596052637,50.747094992241,50.80652788149858,14108700
2019-11-04,53.24321365356445,53.391795859939016,51.9580101584564,52.05458434172614,15858200
2019-11-05,54.29813003540039,54.32042162060569,53.37694288771856,53.51809458818967,14930400
2019-11-06,53.1095085144043,54.134706210077944,52.89406850107916,54.03070146817385,13996500
2019-11-07,54.23871612548828,54.25357151810582,53.488391272039784,53.51067719488305,13073800
2019-11-08,53.20866394042969,53.98307778042129,53.125965341628465,53.84022379522703,12106000
2019-11-11,52.885372161865234,53.08837581807524,52.6071900394702,52.78763327240035,8674000
2019-11-12,52.15606689453125,52.93799503598992,51.86284455850745,52.83273029385657,13918600
2019-11-13,51.72752380371094,51.990671385081555,51.57714965993697,51.89292675758171,11773700
2019-11-14,51.50196075439453,51.85533278976927,51.26136788250759,51.77262845229065,11279800
2019-11-15,52.020748138427734,52.10345248651644,51.62978108633802,51.65985591620548,11252800
2019-11-18,51.517005920410156,51.74256429388845,51.351602947538815,51.652339797259586,10095600
2019-11-19,50.990699768066406,51.54706970422497,50.96062494230291,51.42677613735745,12605500
2019-11-20,51.14857864379883,51.532025429651604,50.61476349370616,50.877910999218685,16930700
2019-11-21,52.381622314453125,52.4417719600525,51.06587893194285,51.141063120849104,14080900
2019-11-22,52.15606689453125,52.76506624839828,52.12599207337681,52.411694270065595,12143600
2019-11-25,51.810211181640625,52.20869249381738,51.65983708711201,52.156062994778665,10670000
2019-11-26,51.68240737915039,51.907965720986006,51.45685477350169,51.81774123701438,15457000
2019-11-27,51.6523323059082,51.9455547071901,51.43429984233911,51.69744741577326,8393900
2019-11-29,51.223777770996094,51.524520323406115,51.12603887934235,51.37415191529465,7980800
2019-12-02,51.44180679321289,51.78765865906748,51.40421756599008,51.501956440192664,11116900
2019-12-03,51.035804748535156,51.313992560778054,50.76513707613287,51.12602921806458,12245800
2019-12-04,51.614742279052734,51.69744662031475,51.23129540012763,51.31399974138965,11049700
2019-12-05,51.43428421020508,51.85532019973661,51.283910116668714,51.79517056232206,13109000
2019-12-06,52.26133346557617,52.53200115896109,51.69744339372201,51.69744339372201,13710800
2019-12-09,52.37412643432617,52.60719922322344,51.89293483553151,51.93804995378011,12397700
2019-12-10,51.92299270629883,52.742515875195046,51.6523250299832,52.37410932428226,14281800
2019-12-11,51.84780502319336,52.44928998253464,51.62976686883679,51.68239637256522,13748400
2019-12-12,52.885372161865234,52.91544699005142,51.80270702809735,51.84781640228315,17068500
2019-12-13,52.05081558227539,53.03574174187762,51.96811124592245,52.990632371571095,12274500
2019-12-16,52.629737854003906,52.817701203482486,52.40417954015512,52.40417954015512,15208700
2019-12-17,52.38914108276367,52.91543612751613,52.11095328128835,52.61469937976374,14450700
2019-12-18,52.53200912475586,52.84778623619293,52.088412551481326,52.351560144345555,13652300
2019-12-19,52.171112060546875,52.667338106362585,52.058332892299056,52.622222997351386,13273200
2019-12-20,52.584632873535156,52.80267106546645,52.17111117570224,52.52448321999824,35092000
2019-12-23,52.847782135009766,52.8553022759901,52.27637188042863,52.52448490709783,14172500
2019-12-24,52.6447868347168,53.00567908860438,52.56208821555924,52.892899900752774,3979400
2019-12-26,52.72746658325195,53.005654351969774,52.63724786402408,52.77258167905098,8840200
2019-12-27,52.54705047607422,52.86282762840163,52.5395303335365,52.78012326905092,10516100
2019-12-30,52.2387809753418,52.960559609298805,52.17863132179871,52.69740630909447,12689400
2019-12-31,52.46432876586914,52.47936904597049,51.885404178062515,51.892918581927034,13151800
2020-01-02,53.30641555786133,53.39663430883521,52.810189482756506,52.810189482756506,12456400
2020-01-03,52.87784957885742,53.65977778220415,52.750035880974046,53.6372173624135,17386900
2020-01-06,53.28385925292969,53.652265859328345,52.80267347504945,52.87033753622623,20081900
2020-01-07,52.847782135009766,53.02070522424936,52.261337334654826,53.00567067847557,17387700
2020-01-08,52.05082321166992,52.84778613022854,52.00570809856415,52.712452263285826,15137700
2020-01-09,52.44930648803711,52.55456552861841,51.59970828538984,51.98315521104315,14811800
2020-01-10,51.983154296875,52.59967398208951,51.96811974970814,52.57711929324552,11995600
2020-01-13,52.47938537597656,52.53201490033571,51.96060453858789,52.028268611540526,9953900
2020-01-14,52.028263092041016,52.313971110699114,51.79519032834611,52.16359695977713,16261000
2020-01-15,51.945560455322266,52.32148724073761,51.79519203563114,52.02826480700864,11390300
2020-01-16,51.742549896240234,52.313960076849575,51.72751535241273,52.10344204614775,13340300
2020-01-17,51.54707717895508,51.93804423438739,51.344079245848256,51.68993118800004,18144100
2020-01-21,50.81025314331055,51.441807233444706,50.75762363579937,51.41173240969745,17982600
2020-01-22,50.517032623291016,50.90047373362581,50.374178639331205,50.79521471476689,17033100
2020-01-23,50.20124816894531,50.3215474643374,49.659918548239304,50.156138801266344,19605900
2020-01-24,49.862918853759766,50.133586545313825,49.6524008128147,50.02832752484129,18238600
2020-01-27,48.67499923706055,49.41933841244711,48.64492440547232,49.18625990168524,21231000
2020-01-28,48.60732650756836,49.02084246180664,48.59228622636023,48.953178404929794,19664700
2020-01-29,48.20132827758789,48.968216322610665,48.04343973114752,48.893032119951485,14202800
