Date,close,high,low,open,volume
2019-08-19,23.47749900817871,23.586136304159364,23.210537466406365,23.538134338357377,17489000
2019-08-20,23.611406326293945,23.997953624627904,23.32844299968492,23.42529024652865,17920000
2019-08-21,24.21185302734375,24.275856714379852,23.92131136927511,23.970998315294477,19381000
2019-08-22,24.221965789794922,24.372711659517655,23.963425893291088,24.286812792464946,12294000
2019-08-23,22.917469024658203,24.04174215204656,22.826516826505383,23.916261432771705,25742000
2019-08-26,23.346128463745117,23.407605496486187,23.15917069208367,23.32339000907779,14249000
2019-08-27,23.207170486450195,23.598771100742418,23.15158849486569,23.508662192153345,14298000
2019-08-28,23.248437881469727,23.277913059035683,22.777675123131985,23.102745371628455,17202000
2019-08-29,23.864051818847656,24.042587883205552,23.668672335557904,23.705727535952622,16429000
2019-08-30,23.802574157714844,24.07711577521237,23.57182446451923,24.031638866550967,16720000
2019-09-03,23.07916259765625,23.65182427240111,22.81641109650927,23.5802421654117,22210000
2019-09-04,23.83457374572754,23.946579416102733,23.428656393891835,23.47834334931584,19865000
2019-09-05,24.50829315185547,24.73230608785383,24.284281822133675,24.284281822133675,20938000
2019-09-06,24.5832462310791,24.70030524678476,24.363444943273148,24.578192884800355,13748000
2019-09-09,24.64219856262207,25.02874585218374,24.456084093357244,24.843473071940764,21686000
2019-09-10,24.796310424804688,24.797152113746378,24.323021022763488,24.536085583203857,20850000
2019-09-11,25.09696388244629,25.161809282113254,24.805578822223694,24.95463971505735,19260000
2019-09-12,25.31339454650879,25.46077044144015,24.967269206263616,25.384976665110656,33109000
2019-09-13,24.449344635009766,25.0952750721496,23.907841457727674,25.066641583959356,62557000
2019-09-16,24.30954360961914,24.445131011076366,24.060267173553402,24.152904349002586,22176000
2019-09-17,24.3238582611084,24.363440121998025,23.896045840622172,24.255644524950625,21912000
2019-09-18,24.232067108154297,24.48639689661715,23.90699690295538,24.29522911239806,16510000
2019-09-19,24.476293563842773,24.58661586105027,24.1891202005256,24.296074135465773,19421000
2019-09-20,24.159278869628906,24.51113739886408,23.951901909552113,24.44909468393276,35524000
2019-09-23,24.261266708374023,24.40574990250823,23.974000808954877,24.10488495546607,14850000
2019-09-24,23.993549346923828,24.553632669167428,23.775974309384885,24.41934916483408,20292000
2019-09-25,23.437711715698242,23.560098274489896,22.947319288795562,23.096051265392745,55588000
2019-09-26,23.534605026245117,23.683337030375835,23.17509667219514,23.394370604301358,27477000
2019-09-27,23.29918098449707,23.90601077384745,23.198892660590186,23.510806758094777,28660000
2019-09-30,23.463212966918945,23.518456975835864,23.159798066452726,23.4394158469653,19826000
2019-10-01,23.359521865844727,23.767473823402334,23.23458538331319,23.650187108761003,19429000
2019-10-02,22.953271865844727,23.27028419053686,22.804539867877345,23.241388845972626,19543000
2019-10-03,23.32382583618164,23.32977511520894,22.711046854256193,22.947319147658515,17096000
2019-10-04,23.91875457763672,23.941702259150563,23.38926714046878,23.66888486666297,25884000
2019-10-07,23.464059829711914,23.88391036093599,23.431763510305675,23.798070527501338,18658000
2019-10-08,22.975372314453125,23.3637760353083,22.854686215538074,23.2923846694576,22757000
2019-10-09,23.215042114257812,23.364623548200672,23.11900257924313,23.260086431237355,16329000
2019-10-10,23.32552719116211,23.69353471730874,23.257535192020335,23.33487582762232,17340000
2019-10-11,23.874561309814453,24.1439809851633,23.719880049755567,23.75387523634847,23697000
2019-10-14,23.93830680847168,24.022446159674306,23.787024890463766,23.832918639922333,13312000
2019-10-15,24.674318313598633,24.699815919771908,23.984198668656273,24.021594833499,21230000
2019-10-16,24.5179386138916,24.655623105058403,24.35305764649821,24.56213349565625,20046000
2019-10-17,24.598676681518555,24.792452965107454,24.504337651764256,24.659018905100485,13125000
2019-10-18,24.369203567504883,24.642020971693213,24.137180062021212,24.604626429459195,16981000
2019-10-21,24.610576629638672,24.80860333571347,24.397250387287922,24.51453710572802,13031000
2019-10-22,24.43124771118164,24.720214101842533,24.41255043897011,24.612276017032006,13046000
2019-10-23,23.824420928955078,24.09808943810253,23.691836276011067,24.048794707620747,20957000
2019-10-24,23.993549346923828,24.094687097389894,23.68673511779718,24.042842450244425,16896000
2019-10-25,24.631826400756836,24.763559993253477,24.070891977006927,24.074291333960378,20869000
2019-10-28,24.778858184814453,24.857897687595084,24.504340267787786,24.74571080894058,12999000
2019-10-29,24.49074363708496,24.961589448761764,24.483093867807334,24.840903355744143,13272000
2019-10-30,24.66752052307129,24.729563241462312,24.35135765155891,24.64797219550153,17281000
2019-10-31,24.889345169067383,24.9938839027535,24.460145971939163,24.630125161836897,27881000
2019-11-01,25.20720672607422,25.20720672607422,24.82475073947404,24.901241936794076,21234000
2019-11-04,25.921974182128906,25.96106921657815,25.42053258465889,25.45622826233739,34075000
2019-11-05,26.69028091430664,26.92315384790564,25.87692694596053,25.921971254936306,38711000
2019-11-06,26.615488052368164,26.710676507709646,26.237282532293044,26.521998464553892,18076000
2019-11-07,26.49480438232422,27.154328159042173,26.40216584098175,26.82116691426562,23981000
2019-11-08,26.636741638183594,26.652890609909576,25.933024501467337,26.335876665848783,17830000
2019-11-11,26.580646514892578,26.622291471467392,26.418315479219345,26.44891293174366,9154000
2019-11-12,26.81691551208496,26.890856779870216,26.623988668796276,26.686880812839963,16875000
2019-11-13,26.658838272094727,26.83221681226456,26.516904997386817,26.55769889909572,12625000
2019-11-14,26.25938606262207,26.50330816463234,26.016315015655998,26.41066960727856,17268000
2019-11-15,26.594253540039062,26.60700153679813,26.35373074360854,26.53985895315574,18120000
2019-11-18,26.437864303588867,26.63674045397829,26.17949373591716,26.501605890519922,15850000
2019-11-19,27.001346588134766,27.678718222290343,26.91210740051537,26.91210740051537,31743000
2019-11-20,26.48885726928711,26.927406704152812,26.26193359402503,26.848365582017557,19927000
2019-11-21,26.79311752319336,26.831363117080304,26.329921606587867,26.443808954467624,19317000
2019-11-22,26.76507568359375,27.15262990506248,26.662237443477657,26.911257747922456,13216000
2019-11-25,27.164531707763672,27.212127570381316,26.879815692412933,26.908711038319392,19636000
2019-11-26,26.879817962646484,27.212129868681487,26.861119065413288,27.111839909849564,30793000
2019-11-27,27.064241409301758,27.19172620721389,26.896810520953725,27.021747017016768,20182000
2019-11-29,26.874711990356445,27.0089954924843,26.771873752715184,26.929104938319288,9229000
2019-12-02,26.40811538696289,27.020892750699293,26.394516340098157,27.00304491353387,23158000
2019-12-03,26.051158905029297,26.261933609792777,25.76304194590335,25.991666110179,18736000
2019-12-04,26.3231258392334,26.463358618470085,26.10300088604662,26.325675761918724,14439000
2019-12-05,26.448062896728516,26.556000987054347,26.267034581628167,26.397069301964233,15494000
2019-12-06,26.86111068725586,26.885758857498644,26.522000172210905,26.74127567659965,16937000
2019-12-09,26.719179153442383,26.954602020858545,26.681782989283796,26.85686363056795,24694000
2019-12-10,26.776973724365234,26.84921451069295,26.623141894651678,26.780373080996803,14563000
2019-12-11,27.173023223876953,27.311555497195624,26.787167933310553,26.787167933310553,20829000
2019-12-12,27.85974884033203,28.06032549291248,27.14838354034034,27.17387952837727,38935000
2019-12-13,26.80756950378418,27.177275878936506,26.399617529750092,27.03194325160863,70952000
2019-12-16,27.462844848632812,27.8427493204895,26.986900845314803,27.02429701294551,37921000
2019-12-17,27.519790649414062,27.617527432356408,27.345559417565003,27.51469080334598,20248000
2019-12-18,27.829147338867188,28.148709526693825,27.49853602724418,27.570776806713297,35155000
2019-12-19,27.5452823638916,27.983830152330466,27.51213499064926,27.97958298302809,31787000
2019-12-20,27.38646125793457,27.68436588955677,27.207033030908452,27.68436588955677,50540000
2019-12-23,27.43195915222168,27.672344090528142,27.26712577771218,27.518670123619074,20254000
2019-12-24,27.51523208618164,27.53068659519732,27.387314011399262,27.472307261077052,7024000
2019-12-26,27.298892974853516,27.62169216519422,27.199304875721257,27.58134144766294,15848000
2019-12-27,27.17440414428711,27.416503496725504,27.06193894178879,27.412211669234342,14487000
2019-12-30,26.910844802856445,27.243087299822843,26.84988971214839,27.17354855335947,13104000
2019-12-31,27.130619049072266,27.159808715298848,26.854180170334946,26.881652123116464,12487000
2020-01-02,27.677492141723633,27.68693711056103,27.242229398732174,27.41393035181519,20329000
2020-01-03,26.973512649536133,27.472306171367553,26.96406931938587,27.258536817378207,22870000
2020-01-06,26.93316650390625,26.95033709116742,26.582035690558808,26.686773652888206,20789000
2020-01-07,26.840444564819336,27.178698217891917,26.806963069711745,27.06451529935387,18565000
2020-01-08,26.505632400512695,26.91342488860406,26.477300764535084,26.869640377310255,31979000
2020-01-09,26.292720794677734,26.87049818116283,26.017139881089665,26.812978508968552,42397000
2020-01-10,25.688323974609375,26.23176003169173,25.652265092584837,26.223174739540845,40705000
2020-01-13,25.856599807739254,26.08152864278675,25.726963981402907,25.757013332770864,22054000
2020-01-14,26.45755386352539,26.540829413151204,25.891795603949028,25.92699481770466,28911000
2020-01-15,26.02486228942871,26.43179668555175,25.81538636841679,26.382862313934403,22733000
2020-01-16,26.360538482666016,26.43007722655058,26.11672140383012,26.184544071618163,21508000
2020-01-17,26.509920120239254,26.522797241427305,26.10470344708578,26.498759075221745,26896000
2020-01-21,26.448108673095703,26.571734939281352,26.29872816289607,26.42493018097859,21967000
2020-01-22,26.8687801361084,27.29374154110969,26.65672681520433,26.682482696937917,29264000
2020-01-23,27.4422664642334,27.455143587510992,26.684202792708664,27.05851214328123,30266000
2020-01-24,27.815717697143555,28.466467601247594,27.538417444859007,28.373747079443948,55782000
2020-01-27,26.530529022216797,27.46201303400709,26.497047518930227,27.16411001987693,38843000
2020-01-28,27.327220916748047,27.406204632104544,26.85160746087841,26.916854379549395,23166000
2020-01-29,27.258541107177734,27.93848063472643,27.226777322353225,27.542708919243164,23668000
2020-01-30,27.06022834777832,27.087700306727644,26.49275235483065,26.984678413820884,21128000
2020-01-31,26.19828414916992,27.00699984824436,26.06607258670428,26.97094259597484,22123000
2020-02-03,26.20429801940918,26.321913127789617,26.067794606141053,26.238637563561745,21288000
2020-02-04,26.751161575317383,27.006139710805673,26.583752449228655,26.76747412387265,22559000
2020-02-05,27.247377395629883,27.45599524669852,27.116883574595978,27.257678763748693,24825000
2020-02-06,27.445695877075195,27.462008425604026,26.976949997290877,27.37272334017108,22683000
2020-02-07,27.062803268432617,27.345251742748697,27.031895882771327,27.328082792356184,15883000
2020-02-10,26.974374771118164,27.008714307542913,26.639556512959675,26.817267011723153,19218000
2020-02-11,27.48604965209961,27.5401355354559,27.12976892504003,27.18471448410816,15527000
2020-02-12,27.875812530517575,27.90929239327536,27.612247444448577,27.64744665846801,15310000
2020-02-13,27.813133239746097,27.94105294380467,27.553864954769,27.59936389098215,13857000
2020-02-14,27.28086280822754,27.961660364162828,27.22334150616651,27.887829788345023,19137000
2020-02-18,26.678186416625977,27.043910378841616,26.446388432138583,27.0430523408369,26693000
2020-02-19,27.102291107177734,27.200161481495424,26.75974561580442,26.87135114881268,20525000
2020-02-20,26.548555374145508,27.10229455690257,26.280700095858997,26.95377208168498,25521000
2020-02-21,26.141616821289062,26.566578137547165,25.95188563167048,26.485020318638295,24522000
2020-02-24,25.034143447875977,25.65226986033164,24.90193352662923,25.257356172854305,36849000
2020-02-25,24.268348693847656,25.38870396640937,24.13012925299016,25.24962485008155,31892000
2020-02-26,24.54306983947754,24.742244351401627,24.381670283902995,24.411717986404803,23074000
2020-02-27,23.518877029418945,24.49414391471615,23.48367781222737,24.064030964340397,34837000
2020-02-28,23.404691696166992,23.534327504802324,22.55648496706097,22.60713705462813,44586000
2020-03-02,24.46495056152344,24.50186748710321,23.278490188951537,23.76011483535101,31976000
2020-03-03,23.54462432861328,24.766283736286677,23.314544064891525,24.437475068401657,29930000
2020-03-04,24.50615692138672,24.529337047687957,23.589267975278105,23.82707550441598,23477000
2020-03-05,23.526596069335938,24.30354783253896,23.39009434232818,23.803036587745943,24374000
2020-03-06,23.132543563842773,23.2596036149109,22.53587958538792,22.920491891012414,30169000
2020-03-09,21.267000198364254,22.344430710839877,20.96909724923546,21.555459816572988,43934000
2020-03-10,22.570219039916992,22.63718203150858,20.89612460040123,22.028499016043607,55071000
2020-03-11,21.11676025390625,22.01991237178688,20.81799928672179,21.795841646398536,36030000
2020-03-12,18.7824764251709,20.84118177204451,18.571282778989,19.487312192277216,64281000
2020-03-13,20.108013153076172,20.12947556615935,17.2697789110809,19.360251022420925,84714000
2020-03-16,16.103919982910156,18.784186299330223,15.472916642118008,17.87245065279062,76935000
2020-03-17,17.128129959106445,17.171054796009834,15.580237153687964,16.467935029182208,70662000
2020-03-18,14.411802291870115,16.09533848527595,13.364420272615256,15.93909040762921,98993000
2020-03-19,16.6937198638916,17.811499466261566,14.165409209418938,14.39205570437037,74438000
2020-03-20,16.782777786254883,18.219904543316364,16.406470789970307,17.636672663285704,74044000
2020-03-23,16.891916275024414,17.110191927172608,15.519398534674442,16.840403207794953,46921000
2020-03-24,18.57613182067871,19.09562898146019,17.574683605526285,17.95448280531865,62970000
2020-03-25,18.994348526000977,21.30370556963623,18.26705548156743,18.526366091136893,64442000
2020-03-26,21.231237411499023,21.3735532418302,19.73474046799779,19.73474046799779,60213000
2020-03-27,20.141603469848633,21.136939870176615,20.08135917915137,20.343289284928947,39448000
2020-03-30,20.96406364440918,21.073201455850715,19.94515319666086,20.273439253867473,52343000
2020-03-31,20.701257705688477,22.06417131107334,20.610456638827927,20.779837057194793,50191000
2020-04-01,19.52519989013672,20.46640399436968,19.18032386301268,19.90587178871542,41858000
2020-04-02,20.69776725769043,20.77547399279548,19.33485520510951,19.4177993428528,45049000
2020-04-03,20.45330047607422,21.177101224269933,20.129379182911936,20.66109797318641,28960000
2020-04-06,22.04060173034668,22.12529278969878,21.265287855299903,21.35434369494463,38868000
2020-04-07,22.11306953430176,23.18087365445745,22.048460460668903,22.861318778298607,45892000
2020-04-08,22.796710968017575,22.892751128132335,22.145376131029767,22.41865702359539,27565000
2020-04-09,22.203001022338867,23.35549627290731,21.9419435121958,23.206196130290756,34828000
2020-04-13,22.693683624267575,22.833379909128336,22.072034657043876,22.133151573506577,25729000
2020-04-14,23.366844177246097,23.432325869884775,22.90322659922085,23.235004838398684,23094000
2020-04-15,22.47715187072754,22.903226679750492,22.36539451647052,22.787977168377783,25926000
2020-04-16,22.551366806030273,22.8543335059116,22.186408904118014,22.8543335059116,26896000
2020-04-17,23.214048385620117,23.34937987081599,22.60811504559144,22.98180413624564,34089000
2020-04-20,22.55049514770508,23.159920775712123,22.518191441130515,22.70066958071265,23801000
2020-04-21,21.622385025024418,22.245780884713614,21.548172104510044,22.22569889906415,29138000
2020-04-22,22.698043823242188,22.894492204586367,21.89216998097276,22.244030156426913,35438000
2020-04-23,22.60724639892578,23.15468246145574,22.57144887087032,22.7224959210046,21659000
2020-04-24,23.12062644958496,23.143326300304143,22.60287634407934,22.684075230530578,23373000
2020-04-27,23.438438415527344,23.680288205847607,23.080466487058573,23.080466487058573,16588000
2020-04-28,23.1136474609375,24.133432442878235,23.060389142003253,23.943968317195225,18988000
2020-04-29,24.099374771118164,24.18406582087376,23.506539088139863,23.668062585641525,28871000
2020-04-30,23.71521377563477,23.92737773749337,23.468997532869388,23.881976361595417,23379000
2020-05-01,22.674470901489254,23.38604989197021,22.5435058620004,23.22452639877764,26836000
2020-05-04,22.89798355102539,22.91282646511829,22.292050268159397,22.63168705077107,17046000
2020-05-05,23.125864028930664,23.48121636425457,23.024584824781385,23.272546265487428,26462000
2020-05-06,23.06562614440918,23.615681769763,23.016732607099723,23.4279645588435,22727000
2020-05-07,23.37732315063477,23.61480817750559,23.22453085281349,23.57377158019865,18238000
2020-05-08,24.012943267822266,24.058344647212692,23.57639192721688,23.76585438304526,16757000
2020-05-11,24.04524803161621,24.16224280207458,23.726564095562235,23.868007299207317,20851000
2020-05-12,23.438438415527344,24.247804555958265,23.418358095123004,24.148272246294415,18764000
2020-05-13,22.97569465637207,23.602582662990933,22.64478903459749,23.57988114347189,21927000
2020-05-14,23.276912689208984,23.30747114371049,22.24228668533158,22.78448359497539,19912000
