timestamp,open,high,low,close,volume,trade_count,vwap
2021-07-01 04:00:00,266.69,266.69,263.65,264.18,612743.0,12735.0,264.54
2021-07-02 04:00:00,264.58,264.9,262.32,264.12,756867.0,12670.0,264.09
2021-07-06 04:00:00,265.23,265.45,259.6,262.98,885561.0,13278.0,262.68
2021-07-07 04:00:00,262.76,271.5,261.69,270.35,703944.0,14369.0,269.44
2021-07-08 04:00:00,264.2,268.98,264.2,266.22,542825.0,11891.0,266.24
2021-07-09 04:00:00,270.28,271.27,268.52,269.65,504451.0,9087.0,269.53
2021-07-12 04:00:00,269.0,272.01,268.91,271.23,421073.0,9574.0,271.16
2021-07-13 04:00:00,271.21,271.48,269.41,269.86,457350.0,10421.0,270.28
2021-07-14 04:00:00,270.47,271.39,267.69,270.28,469377.0,10128.0,269.89
2021-07-15 04:00:00,270.34,273.03,268.98,272.07,496742.0,11528.0,271.64
2021-07-16 04:00:00,273.82,273.82,271.26,272.16,649299.0,12852.0,272.53
2021-07-19 04:00:00,268.65,269.89,265.03,268.77,769228.0,14848.0,267.67
2021-07-20 04:00:00,269.31,275.55,268.32,274.02,633224.0,14764.0,273.71
2021-07-21 04:00:00,275.26,276.6,274.93,276.21,479430.0,10768.0,276.03
2021-07-22 04:00:00,276.91,277.14,274.79,275.49,359019.0,9188.0,275.51
2021-07-23 04:00:00,277.29,277.78,275.01,277.1,427179.0,9468.0,276.89
2021-07-26 04:00:00,277.06,277.88,274.45,275.77,820224.0,15008.0,275.82
2021-07-27 04:00:00,269.11,274.81,260.61,271.77,1081370.0,19577.0,270.64
2021-07-28 04:00:00,267.26,278.72,266.23,277.04,1089197.0,18160.0,273.8
2021-07-29 04:00:00,279.63,282.41,275.16,282.25,761502.0,15014.0,280.71
2021-07-30 04:00:00,281.73,285.93,281.14,284.67,723843.0,13589.0,284.7
2021-08-02 04:00:00,285.91,287.37,282.67,284.56,733601.0,15316.0,284.41
2021-08-03 04:00:00,285.92,289.06,284.91,288.04,1037694.0,19734.0,287.2
2021-08-04 04:00:00,286.65,290.55,286.14,288.83,594430.0,13670.0,289.0
2021-08-05 04:00:00,291.1,291.55,287.83,290.49,825840.0,14467.0,290.23
2021-08-06 04:00:00,291.53,292.58,289.76,291.06,589497.0,12272.0,290.67
2021-08-09 04:00:00,290.8,292.5,289.05,290.79,719760.0,9293.0,290.76
2021-08-10 04:00:00,291.3,295.06,291.3,294.84,582345.0,9900.0,293.69
2021-08-11 04:00:00,295.85,297.19,290.24,293.0,1049124.0,17010.0,293.39
2021-08-12 04:00:00,292.5,294.73,292.5,293.71,504287.0,9994.0,293.66
2021-08-13 04:00:00,294.11,296.28,292.75,294.09,348676.0,9037.0,294.26
2021-08-16 04:00:00,293.73,296.9,292.63,296.78,356811.0,8092.0,296.05
2021-08-17 04:00:00,295.62,295.97,289.86,291.04,676469.0,14198.0,291.11
2021-08-18 04:00:00,290.28,293.21,289.33,290.43,442941.0,10393.0,291.01
2021-08-19 04:00:00,288.42,295.71,287.08,292.11,634707.0,12602.0,292.61
2021-08-20 04:00:00,292.08,295.11,292.08,292.72,314701.0,8208.0,293.09
2021-08-23 04:00:00,294.2,295.8,291.99,292.28,486261.0,9371.0,292.86
2021-08-24 04:00:00,292.8,295.26,292.09,294.02,372103.0,10066.0,294.17
2021-08-25 04:00:00,294.26,297.55,293.06,296.73,374770.0,7629.0,296.51
2021-08-26 04:00:00,297.11,297.9,295.82,297.12,401935.0,9040.0,296.96
2021-08-27 04:00:00,298.88,300.02,298.12,298.86,378749.0,9442.0,298.96
